# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  5 12:53:52 2024
#
# User preference: *
#
# CONSTRAINT:  order by pl_orbsmax asc
#
# COLUMN pl_name:        Planet Name
# COLUMN disc_telescope: Discovery Telescope
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN sy_dist:        Distance [pc]
#
loc_rowid,pl_name,disc_telescope,pl_orbsmax,pl_rade,st_rad,sy_dist
3472,Kepler-239 b,0.95 m Kepler Telescope,0.095000,2.330,0.76,648.1090000
3494,Kepler-246 c,0.95 m Kepler Telescope,0.095000,1.500,0.83,626.0780000
3880,Kepler-383 b,0.95 m Kepler Telescope,0.095000,1.320,0.67,470.0000000
3935,Kepler-405 b,0.95 m Kepler Telescope,0.095000,2.080,0.89,1065.0800000
5070,TOI-1278 b,0.1 m TESS Telescope,0.095000,12.218,0.57,75.5759000
2015,Kepler-1008 b,0.95 m Kepler Telescope,0.095100,1.280,0.78,282.5650000
2604,Kepler-1437 b,0.95 m Kepler Telescope,0.095100,1.370,0.90,2101.6900000
4471,Kepler-789 b,0.95 m Kepler Telescope,0.095100,2.120,1.02,1480.1600000
4206,Kepler-587 b,0.95 m Kepler Telescope,0.095200,2.230,0.89,787.8940000
4020,Kepler-454 b,0.95 m Kepler Telescope,0.095280,2.370,1.07,230.8690000
3193,Kepler-1879 b,0.95 m Kepler Telescope,0.095300,2.065,1.39,627.1710000
4034,Kepler-465 b,0.95 m Kepler Telescope,0.095300,2.950,1.29,553.0770000
4670,Kepler-936 b,0.95 m Kepler Telescope,0.095400,1.450,0.89,823.3990000
3022,Kepler-1749 b,0.95 m Kepler Telescope,0.095600,1.613,0.55,268.2000000
3059,Kepler-1778 b,0.95 m Kepler Telescope,0.095600,3.017,1.09,1276.2900000
3204,Kepler-1888 b,0.95 m Kepler Telescope,0.095600,1.326,1.25,402.9470000
5228,TOI-2202 b,0.1 m TESS Telescope,0.095640,11.321,0.79,235.9330000
2665,Kepler-1483 b,0.95 m Kepler Telescope,0.095800,1.520,1.40,1273.7800000
1966,KOI-142 b,0.95 m Kepler Telescope,0.095822,3.438,0.90,376.8630000
1560,K2-245 b,0.95 m Kepler Telescope,0.095900,4.340,1.25,456.0640000
1717,K2-38 c,0.95 m Kepler Telescope,0.095900,2.490,1.14,192.6900000
1833,K2-90 b,0.95 m Kepler Telescope,0.096000,2.600,0.62,134.1880000
2328,Kepler-1234 b,0.95 m Kepler Telescope,0.096000,2.810,0.76,916.7490000
3115,Kepler-182 b,0.95 m Kepler Telescope,0.096000,2.580,1.15,1549.0900000
3527,Kepler-256 e,0.95 m Kepler Telescope,0.096000,2.350,1.30,1026.4300000
3887,Kepler-386 b,0.95 m Kepler Telescope,0.096000,1.390,0.77,882.4620000
4184,Kepler-57 c,0.95 m Kepler Telescope,0.096000,2.196,0.83,644.1400000
2215,Kepler-1147 b,0.95 m Kepler Telescope,0.096100,2.610,1.14,1657.3600000
1577,K2-26 b,0.95 m Kepler Telescope,0.096200,2.670,0.52,99.0504000
630,HD 136352 b,3.6 m ESO Telescope,0.096400,1.664,1.06,14.6820000
1600,K2-274 b,0.95 m Kepler Telescope,0.096400,2.080,0.70,228.3270000
339,HAT-P-15 b,Canon 200mm f/1.8L,0.096500,11.882,1.07,192.5160000
2051,Kepler-1034 b,0.95 m Kepler Telescope,0.096500,2.260,0.80,654.5490000
3447,Kepler-23 c,0.95 m Kepler Telescope,0.096500,3.005,1.55,835.7560000
4399,Kepler-735 b,0.95 m Kepler Telescope,0.096500,2.950,0.80,695.0590000
4284,Kepler-639 b,0.95 m Kepler Telescope,0.096600,2.380,1.29,850.2420000
5003,TAP 26 b,Multiple Telescopes,0.096800,13.500,1.17,121.4020000
2877,Kepler-164 c,0.95 m Kepler Telescope,0.097000,2.730,1.15,890.7580000
3502,Kepler-249 d,0.95 m Kepler Telescope,0.097000,1.570,0.48,190.4010000
3629,Kepler-292 e,0.95 m Kepler Telescope,0.097000,2.670,0.83,1056.4800000
3879,Kepler-382 c,0.95 m Kepler Telescope,0.097000,1.590,0.94,935.4460000
3884,Kepler-385 b,0.95 m Kepler Telescope,0.097000,2.730,1.13,1432.6100000
5370,TOI-481 b,0.1 m TESS Telescope,0.097000,11.097,1.66,179.3660000
1483,K2-19 c,0.95 m Kepler Telescope,0.097100,4.100,0.82,289.8270000
4165,Kepler-556 b,0.95 m Kepler Telescope,0.097300,2.240,0.98,674.5980000
845,HD 20003 b,3.6 m ESO Telescope,0.097400,3.430,0.92,41.8316000
1838,K2-98 b,0.95 m Kepler Telescope,0.097400,5.200,1.57,518.6250000
2561,Kepler-1401 b,0.95 m Kepler Telescope,0.097500,1.680,1.10,1425.4300000
2398,Kepler-1287 b,0.95 m Kepler Telescope,0.097600,1.540,0.94,1003.2600000
4265,Kepler-622 b,0.95 m Kepler Telescope,0.097800,2.130,0.61,284.7610000
107,CoRoT-24 c,0.27 m CoRoT Telescope,0.098000,5.000,0.86,591.5550000
169,EPIC 212737443 b,0.95 m Kepler Telescope,0.098000,2.586,0.67,336.2500000
1783,K2-53 b,0.95 m Kepler Telescope,0.098000,2.600,0.81,138.0180000
2972,Kepler-171 c,0.95 m Kepler Telescope,0.098000,2.560,0.84,863.8550000
3577,Kepler-275 b,0.95 m Kepler Telescope,0.098000,2.340,1.38,2034.2500000
3836,Kepler-365 b,0.95 m Kepler Telescope,0.098000,2.040,1.05,1038.9900000
3890,Kepler-387 c,0.95 m Kepler Telescope,0.098000,0.890,1.05,801.0520000
4144,Kepler-543 b,0.95 m Kepler Telescope,0.098000,2.500,0.67,221.8020000
5337,TOI-431 d,0.1 m TESS Telescope,0.098000,3.290,0.73,32.5686000
5372,TOI-4914 b,0.1 m TESS Telescope,0.098000,12.870,1.00,299.8900000
5394,TOI-5398 b,0.1 m TESS Telescope,0.098000,10.300,1.05,130.8550000
2262,Kepler-1182 b,0.95 m Kepler Telescope,0.098100,2.410,1.05,1545.3900000
2650,Kepler-1471 c,0.95 m Kepler Telescope,0.098100,1.880,1.17,978.6780000
4647,Kepler-919 b,0.95 m Kepler Telescope,0.098100,2.250,1.21,1119.8700000
2197,Kepler-1133 b,0.95 m Kepler Telescope,0.098300,1.970,0.90,753.1350000
4218,Kepler-595 c,0.95 m Kepler Telescope,0.098300,1.009,0.82,643.0090000
4333,Kepler-679 b,0.95 m Kepler Telescope,0.098300,3.010,0.84,922.2440000
3110,Kepler-1815 b,0.95 m Kepler Telescope,0.098400,2.749,0.97,1006.6300000
4703,Kepler-962 b,0.95 m Kepler Telescope,0.098400,1.970,0.86,411.4860000
2298,Kepler-1211 b,0.95 m Kepler Telescope,0.098500,2.550,0.94,1826.5300000
2464,Kepler-1332 b,0.95 m Kepler Telescope,0.098600,1.370,0.90,528.6850000
2566,Kepler-1406 b,0.95 m Kepler Telescope,0.098700,1.100,1.12,572.4030000
1816,K2-79 b,0.95 m Kepler Telescope,0.098800,4.090,1.27,256.0110000
3099,Kepler-1807 b,0.95 m Kepler Telescope,0.098800,2.704,1.50,1299.3200000
4478,Kepler-792 b,0.95 m Kepler Telescope,0.098800,1.960,1.12,1425.4700000
2430,Kepler-1311 b,0.95 m Kepler Telescope,0.098900,1.240,1.40,866.3310000
3150,Kepler-1847 b,0.95 m Kepler Telescope,0.098900,2.745,0.96,1693.8600000
896,HD 213519 b,Multiple Telescopes,0.099000,2.990,1.08,41.0014000
1299,HIP 54373 c,6.5 m Magellan II Clay Telescope,0.099000,3.570,0.56,18.7168000
2362,Kepler-126 b,0.95 m Kepler Telescope,0.099000,1.520,1.36,237.4010000
3183,Kepler-187 c,0.95 m Kepler Telescope,0.099000,2.670,1.29,1143.0000000
3635,Kepler-295 b,0.95 m Kepler Telescope,0.099000,1.220,0.90,1699.1900000
2397,Kepler-1286 b,0.95 m Kepler Telescope,0.099100,2.150,0.98,1354.4600000
4409,Kepler-744 b,0.95 m Kepler Telescope,0.099300,1.620,0.93,449.9640000
2227,Kepler-1156 b,0.95 m Kepler Telescope,0.099400,1.320,1.00,691.3310000
2856,Kepler-1622 b,0.95 m Kepler Telescope,0.099400,1.470,1.50,796.4770000
4050,Kepler-479 b,0.95 m Kepler Telescope,0.099400,2.120,0.81,344.9010000
5356,TOI-4551 b,0.1 m TESS Telescope,0.099400,11.859,3.55,215.9860000
4023,Kepler-457 d,0.95 m Kepler Telescope,0.099600,2.985,1.24,1072.3000000
2712,Kepler-1514 c,0.95 m Kepler Telescope,0.099700,1.176,1.29,397.2920000
3135,Kepler-1835 b,0.95 m Kepler Telescope,0.099700,3.534,0.96,1404.3800000
2335,Kepler-124 c,0.95 m Kepler Telescope,0.100000,1.750,0.64,420.0460000
3010,Kepler-174 b,0.95 m Kepler Telescope,0.100000,1.960,0.62,384.7570000
3370,Kepler-203 d,0.95 m Kepler Telescope,0.100000,1.440,1.11,703.3020000
5133,TOI-1694 c,10 m Keck I Telescope,0.100000,13.800,0.80,124.6800000
5174,TOI-1842 b,0.1 m TESS Telescope,0.100000,12.349,2.03,223.4650000
5182,TOI-198 b,0.1 m TESS Telescope,0.100000,1.440,0.44,23.7262000
5447,TOI-776 c,0.1 m TESS Telescope,0.100100,2.047,0.55,27.1701000
3081,Kepler-1795 b,0.95 m Kepler Telescope,0.100200,1.663,0.69,
4683,Kepler-946 b,0.95 m Kepler Telescope,0.100200,1.930,0.93,1137.2900000
3475,Kepler-24 c,0.95 m Kepler Telescope,0.100300,2.514,1.10,1156.8100000
870,HD 20781 c,3.6 m ESO Telescope,0.100400,2.170,0.83,35.9715000
4728,Kepler-980 b,0.95 m Kepler Telescope,0.100500,2.670,1.06,961.4680000
2910,Kepler-1665 b,0.95 m Kepler Telescope,0.100600,2.839,0.78,335.5150000
3958,Kepler-417 b,0.95 m Kepler Telescope,0.100600,2.310,0.81,973.9890000
1598,K2-272 b,0.95 m Kepler Telescope,0.100700,3.130,0.83,423.0650000
4561,Kepler-85 c,0.95 m Kepler Telescope,0.100700,1.978,0.88,765.0250000
4640,Kepler-913 b,0.95 m Kepler Telescope,0.100900,2.060,0.61,991.6180000
218,GJ 27.1 b,Multiple Telescopes,0.101000,3.660,0.52,23.6062000
3442,Kepler-228 d,0.95 m Kepler Telescope,0.101000,4.040,1.01,1644.6100000
3454,Kepler-232 c,0.95 m Kepler Telescope,0.101000,3.830,0.97,1349.1300000
3575,Kepler-274 b,0.95 m Kepler Telescope,0.101000,1.540,1.01,1333.6200000
3862,Kepler-375 b,0.95 m Kepler Telescope,0.101000,1.450,0.84,1238.8100000
3897,Kepler-390 c,0.95 m Kepler Telescope,0.101000,0.790,0.78,435.2770000
4476,Kepler-790 b,0.95 m Kepler Telescope,0.101000,2.180,0.80,703.1680000
5204,TOI-2095 b,0.1 m TESS Telescope,0.101000,1.250,0.44,41.9176000
2952,Kepler-1693 b,0.95 m Kepler Telescope,0.101100,1.289,0.88,760.0650000
5444,TOI-763 c,0.1 m TESS Telescope,0.101100,2.630,0.90,95.1274000
4128,Kepler-532 b,0.95 m Kepler Telescope,0.101200,2.570,0.79,312.7980000
4227,Kepler-60 d,0.95 m Kepler Telescope,0.101200,1.990,1.26,1025.1000000
5541,WASP-130 b,Canon 200mm f/1.8L,0.101200,9.976,0.96,172.2560000
1434,K2-159 b,0.95 m Kepler Telescope,0.101300,2.260,0.83,170.9980000
1992,KOI-94 c,0.95 m Kepler Telescope,0.101300,4.320,1.52,477.0520000
4542,Kepler-836 b,0.95 m Kepler Telescope,0.101300,2.730,1.04,980.0350000
1800,K2-65 b,0.95 m Kepler Telescope,0.101400,1.580,0.84,72.2000000
4612,Kepler-892 b,0.95 m Kepler Telescope,0.101500,2.810,0.72,570.7270000
1653,K2-329 b,0.95 m Kepler Telescope,0.101600,8.676,0.82,233.2370000
2664,Kepler-1482 b,0.95 m Kepler Telescope,0.101600,1.010,0.84,567.5560000
2883,Kepler-1642 b,0.95 m Kepler Telescope,0.101600,3.200,0.84,413.8730000
3156,Kepler-1851 b,0.95 m Kepler Telescope,0.101600,3.900,0.88,1589.8100000
3177,Kepler-1866 b,0.95 m Kepler Telescope,0.101600,2.082,1.08,976.7370000
3096,Kepler-1804 b,0.95 m Kepler Telescope,0.101700,1.596,1.67,434.4560000
5325,TOI-411 c,0.1 m TESS Telescope,0.101700,2.328,1.12,62.7792000
3846,Kepler-37 b,0.95 m Kepler Telescope,0.101900,0.310,0.79,63.9207000
4426,Kepler-758 b,0.95 m Kepler Telescope,0.101900,2.480,1.42,1502.3200000
4461,Kepler-781 b,0.95 m Kepler Telescope,0.101900,2.890,0.78,1064.4700000
518,HD 108147 b,1.2 m Leonhard Euler Telescope,0.102000,10.900,1.21,38.9200000
3036,Kepler-176 c,0.95 m Kepler Telescope,0.102000,2.600,0.89,527.3210000
3811,Kepler-355 b,0.95 m Kepler Telescope,0.102000,1.460,1.07,1432.1700000
3929,Kepler-402 e,0.95 m Kepler Telescope,0.102000,1.460,1.26,625.3390000
3933,Kepler-404 b,0.95 m Kepler Telescope,0.102000,1.270,0.88,812.5240000
1368,K2-110 b,0.95 m Kepler Telescope,0.102070,2.592,0.71,116.4740000
3171,Kepler-1860 b,0.95 m Kepler Telescope,0.102100,1.139,0.87,438.7030000
3956,Kepler-416 c,0.95 m Kepler Telescope,0.102100,2.450,1.07,690.8190000
4257,Kepler-619 d,0.95 m Kepler Telescope,0.102100,4.170,0.96,900.6780000
3284,Kepler-1948 b,0.95 m Kepler Telescope,0.102200,1.033,0.56,193.9030000
4688,Kepler-95 b,0.95 m Kepler Telescope,0.102279,3.420,1.41,445.6560000
3961,Kepler-418 c,0.95 m Kepler Telescope,0.102400,5.221,1.08,1002.5300000
4509,Kepler-812 b,0.95 m Kepler Telescope,0.102400,3.550,1.71,1482.7400000
3263,Kepler-1930 b,0.95 m Kepler Telescope,0.102500,1.530,0.84,275.6940000
1349,HR 858 d,0.1 m TESS Telescope,0.102700,2.164,1.31,31.9640000
4010,Kepler-449 b,0.95 m Kepler Telescope,0.102700,2.056,1.47,241.9490000
4248,Kepler-614 b,0.95 m Kepler Telescope,0.102700,2.390,0.81,527.9950000
4708,Kepler-967 b,0.95 m Kepler Telescope,0.102700,2.350,0.80,568.5460000
3085,Kepler-1799 b,0.95 m Kepler Telescope,0.102800,4.128,0.92,2254.6900000
4169,Kepler-56 b,0.95 m Kepler Telescope,0.102800,6.510,4.23,912.9940000
2899,Kepler-1655 b,0.95 m Kepler Telescope,0.102900,2.213,1.03,213.2600000
749,HD 164922 d,3.58 m Telescopio Nazionale Galileo,0.103000,1.830,0.95,22.0016000
1055,HD 39194 c,3.6 m ESO Telescope,0.103000,2.390,0.78,26.4131000
2486,Kepler-135 c,0.95 m Kepler Telescope,0.103000,1.160,1.27,621.8550000
3128,Kepler-183 c,0.95 m Kepler Telescope,0.103000,2.270,0.96,1050.6400000
3244,Kepler-1917 b,0.95 m Kepler Telescope,0.103000,1.890,0.79,909.0370000
3383,Kepler-208 d,0.95 m Kepler Telescope,0.103000,1.200,1.31,775.3280000
3531,Kepler-258 b,0.95 m Kepler Telescope,0.103000,4.060,0.92,575.9880000
3916,Kepler-399 b,0.95 m Kepler Telescope,0.103000,0.960,0.68,740.5370000
5124,TOI-1670 b,0.1 m TESS Telescope,0.103000,2.060,1.32,168.0670000
3058,Kepler-1777 b,0.95 m Kepler Telescope,0.103100,2.132,1.07,619.1460000
4049,Kepler-478 b,0.95 m Kepler Telescope,0.103200,2.710,0.80,420.0000000
4536,Kepler-830 b,0.95 m Kepler Telescope,0.103300,1.700,1.11,1122.0000000
1579,K2-261 b,0.95 m Kepler Telescope,0.103400,9.528,1.64,213.2830000
2036,Kepler-1021 b,0.95 m Kepler Telescope,0.103400,2.330,0.86,810.0820000
1586,K2-266 d,0.95 m Kepler Telescope,0.103500,2.930,0.70,77.5586000
1542,K2-232 b,0.95 m Kepler Telescope,0.103560,11.209,1.16,130.7200000
4480,Kepler-794 b,0.95 m Kepler Telescope,0.103600,2.110,1.38,931.1920000
4107,Kepler-52 c,0.95 m Kepler Telescope,0.103790,1.840,0.52,321.5420000
2590,Kepler-1425 b,0.95 m Kepler Telescope,0.103800,0.940,0.95,863.8730000
3335,Kepler-1988 b,0.95 m Kepler Telescope,0.103800,1.530,1.79,513.4260000
4143,Kepler-542 b,0.95 m Kepler Telescope,0.103800,1.570,0.90,436.0160000
5431,TOI-677 b,0.1 m TESS Telescope,0.103800,13.115,1.28,141.8120000
540,HD 110067 c,Multiple Telescopes,0.103900,2.388,0.79,32.1585000
2339,Kepler-1242 b,0.95 m Kepler Telescope,0.103900,2.260,0.74,687.6150000
5157,TOI-178 f,Multiple Telescopes,0.103900,2.287,0.65,62.6990000
932,HD 219666 b,0.1 m TESS Telescope,0.104000,4.240,1.03,94.1719000
2482,Kepler-1347 b,0.95 m Kepler Telescope,0.104000,1.030,0.79,321.0000000
2691,Kepler-150 d,0.95 m Kepler Telescope,0.104000,2.790,0.94,891.0920000
3603,Kepler-284 b,0.95 m Kepler Telescope,0.104000,2.240,0.81,1031.9500000
3797,Kepler-350 b,0.95 m Kepler Telescope,0.104000,1.850,1.53,956.8590000
4210,Kepler-59 b,0.95 m Kepler Telescope,0.104000,1.100,0.94,1163.2200000
1569,K2-252 b,0.95 m Kepler Telescope,0.104100,1.740,0.82,228.8390000
3316,Kepler-1972 c,0.95 m Kepler Telescope,0.104100,0.868,1.38,287.3390000
4667,Kepler-933 b,0.95 m Kepler Telescope,0.104100,2.460,0.84,1017.2000000
2988,Kepler-1720 b,0.95 m Kepler Telescope,0.104300,3.216,0.84,629.4450000
1406,K2-138 f,0.95 m Kepler Telescope,0.104470,2.904,0.86,202.5850000
3981,Kepler-431 d,0.95 m Kepler Telescope,0.104500,1.110,1.09,486.5460000
619,HD 134606 b,Multiple Telescopes,0.104600,2.970,1.16,26.7909000
2978,Kepler-1714 b,0.95 m Kepler Telescope,0.104700,3.264,2.09,409.4600000
5064,TOI-1266 c,0.1 m TESS Telescope,0.104700,2.130,0.44,36.0118000
1272,HIP 113103 c,0.1 m TESS Telescope,0.104790,2.400,0.74,46.2122000
2947,Kepler-169 e,0.95 m Kepler Telescope,0.105000,2.200,0.76,406.5290000
3023,Kepler-175 b,0.95 m Kepler Telescope,0.105000,2.560,1.01,1312.3400000
3519,Kepler-254 c,0.95 m Kepler Telescope,0.105000,2.150,0.91,1389.4800000
3705,Kepler-318 c,0.95 m Kepler Telescope,0.105000,3.680,1.19,489.1410000
3726,Kepler-325 c,0.95 m Kepler Telescope,0.105000,2.540,1.00,823.2420000
3746,Kepler-331 c,0.95 m Kepler Telescope,0.105000,1.840,0.49,580.1190000
3795,Kepler-349 c,0.95 m Kepler Telescope,0.105000,1.960,0.93,940.7240000
639,HD 13808 b,3.6 m ESO Telescope,0.105190,3.350,0.78,28.2305000
691,HD 152843 b,0.1 m TESS Telescope,0.105300,3.410,1.43,107.8980000
4263,Kepler-620 b,0.95 m Kepler Telescope,0.105300,3.320,1.22,1355.2800000
4403,Kepler-739 b,0.95 m Kepler Telescope,0.105400,3.320,0.90,1370.6500000
4414,Kepler-749 b,0.95 m Kepler Telescope,0.105400,3.100,0.75,721.0270000
5461,TOI-871 b,0.1 m TESS Telescope,0.105400,1.664,0.72,68.0473000
91,CoRoT-10 b,0.27 m CoRoT Telescope,0.105500,10.870,0.79,338.3860000
4602,Kepler-883 b,0.95 m Kepler Telescope,0.105500,1.780,1.09,627.4550000
4220,Kepler-597 b,0.95 m Kepler Telescope,0.105600,2.370,0.95,663.4180000
2373,Kepler-1267 b,0.95 m Kepler Telescope,0.105700,3.010,1.20,1379.4300000
4579,Kepler-865 b,0.95 m Kepler Telescope,0.105700,2.490,0.92,586.1370000
502,HD 104067 c,Multiple Telescopes,0.105800,3.690,0.78,20.3632000
2617,Kepler-1448 b,0.95 m Kepler Telescope,0.105800,1.610,0.93,768.9030000
4340,Kepler-682 b,0.95 m Kepler Telescope,0.105800,7.370,0.89,1979.2500000
1105,HD 51608 b,3.6 m ESO Telescope,0.105900,3.620,0.92,35.0553000
2593,Kepler-1428 b,0.95 m Kepler Telescope,0.105900,1.640,1.36,1530.3200000
1810,K2-72 e,0.95 m Kepler Telescope,0.106000,1.290,0.33,66.4321000
2498,Kepler-136 b,0.95 m Kepler Telescope,0.106000,2.050,1.35,420.8180000
3261,Kepler-193 b,0.95 m Kepler Telescope,0.106000,2.390,1.15,1009.1000000
3598,Kepler-282 c,0.95 m Kepler Telescope,0.106000,1.200,0.90,1337.6100000
5111,TOI-1470 c,0.1 m TESS Telescope,0.106000,2.470,0.47,51.9503000
5754,rho CrB e,4.3 m Lowell Discovery Telescope,0.106100,1.770,1.35,17.4671000
2394,Kepler-1283 b,0.95 m Kepler Telescope,0.106200,1.910,1.25,2921.9900000
5030,TOI-1136 d,0.1 m TESS Telescope,0.106200,4.627,0.97,84.5362000
2358,Kepler-1256 b,0.95 m Kepler Telescope,0.106300,1.490,1.36,891.1920000
4705,Kepler-964 b,0.95 m Kepler Telescope,0.106300,2.120,0.84,454.6260000
3341,Kepler-1991 b,0.95 m Kepler Telescope,0.106500,1.470,1.05,855.8200000
1220,HD 89345 b,0.95 m Kepler Telescope,0.106600,7.398,1.75,132.3450000
2575,Kepler-1413 b,0.95 m Kepler Telescope,0.106600,1.820,0.80,1167.4900000
3678,Kepler-307 c,0.95 m Kepler Telescope,0.106800,2.200,0.81,575.5810000
1513,K2-21 c,0.95 m Kepler Telescope,0.107000,2.490,0.65,83.6448000
1620,K2-289 b,0.95 m Kepler Telescope,0.107000,9.100,1.03,274.3000000
2147,Kepler-11 c,0.95 m Kepler Telescope,0.107000,2.870,1.06,646.3460000
2152,Kepler-110 b,0.95 m Kepler Telescope,0.107000,1.830,1.15,586.5310000
3565,Kepler-270 b,0.95 m Kepler Telescope,0.107000,2.010,1.46,948.7810000
3754,Kepler-334 c,0.95 m Kepler Telescope,0.107000,1.430,1.07,426.5900000
3833,Kepler-363 d,0.95 m Kepler Telescope,0.107000,2.050,1.49,762.5960000
4541,Kepler-835 b,0.95 m Kepler Telescope,0.107000,2.790,1.11,2406.3300000
4451,Kepler-772 b,0.95 m Kepler Telescope,0.107100,1.820,1.11,1130.2100000
2385,Kepler-1276 b,0.95 m Kepler Telescope,0.107200,1.190,1.21,538.4810000
2908,Kepler-1663 b,0.95 m Kepler Telescope,0.107200,3.304,0.63,337.9260000
3068,Kepler-1784 b,0.95 m Kepler Telescope,0.107200,2.799,0.97,883.0450000
4547,Kepler-84 c,0.95 m Kepler Telescope,0.107200,2.360,1.43,1023.9000000
3536,Kepler-26 c,0.95 m Kepler Telescope,0.107250,2.720,0.51,335.3070000
522,HD 108236 d,0.1 m TESS Telescope,0.107400,2.539,0.88,64.5978000
2831,Kepler-1602 b,0.95 m Kepler Telescope,0.107400,1.340,1.36,629.8040000
3724,Kepler-324 e,0.95 m Kepler Telescope,0.107400,2.039,0.83,501.5740000
2836,Kepler-1607 b,0.95 m Kepler Telescope,0.107500,0.920,1.21,1286.1000000
4121,Kepler-529 c,0.95 m Kepler Telescope,0.107500,2.000,1.14,799.0080000
3232,Kepler-1907 c,0.95 m Kepler Telescope,0.107600,1.155,0.80,292.1110000
3253,Kepler-1922 b,0.95 m Kepler Telescope,0.107700,2.291,0.86,1344.2900000
2352,Kepler-1252 b,0.95 m Kepler Telescope,0.107800,1.670,1.09,648.9790000
2308,Kepler-122 c,0.95 m Kepler Telescope,0.108000,5.870,1.22,1027.4500000
3543,Kepler-262 b,0.95 m Kepler Telescope,0.108000,1.360,0.88,613.1290000
5095,TOI-1422 b,0.1 m TESS Telescope,0.108000,3.960,1.02,155.1410000
2299,Kepler-1212 b,0.95 m Kepler Telescope,0.108200,2.140,1.15,1316.5700000
3084,Kepler-1798 b,0.95 m Kepler Telescope,0.108200,2.309,0.59,395.1960000
174,EPIC 220674823 c,0.95 m Kepler Telescope,0.108300,2.836,0.99,244.5900000
4695,Kepler-955 b,0.95 m Kepler Telescope,0.108300,3.130,0.84,550.3830000
5510,V1298 Tau d,0.95 m Kepler Telescope,0.108300,6.410,1.34,108.1990000
3363,Kepler-2001 c,0.95 m Kepler Telescope,0.108400,1.820,0.77,776.5500000
4736,Kepler-988 b,0.95 m Kepler Telescope,0.108500,2.070,0.53,304.8890000
1557,K2-243 b,0.95 m Kepler Telescope,0.108700,2.170,1.39,266.8640000
3620,Kepler-29 c,0.95 m Kepler Telescope,0.108700,2.340,0.73,832.5320000
4146,Kepler-545 b,0.95 m Kepler Telescope,0.108700,2.690,1.07,818.0010000
3149,Kepler-1846 b,0.95 m Kepler Telescope,0.108900,1.764,0.73,374.6150000
4216,Kepler-594 b,0.95 m Kepler Telescope,0.108900,2.180,0.87,769.2000000
3089,Kepler-180 b,0.95 m Kepler Telescope,0.109000,1.500,1.06,695.6500000
3483,Kepler-242 c,0.95 m Kepler Telescope,0.109000,2.000,0.85,600.2410000
3866,Kepler-377 b,0.95 m Kepler Telescope,0.109000,1.390,1.22,823.8040000
5055,TOI-1249 b,0.1 m TESS Telescope,0.109000,3.271,0.98,139.4900000
2345,Kepler-1247 b,0.95 m Kepler Telescope,0.109100,2.330,0.82,1045.9200000
2117,Kepler-1079 b,0.95 m Kepler Telescope,0.109200,1.630,1.36,591.0980000
3138,Kepler-1838 b,0.95 m Kepler Telescope,0.109600,1.660,1.96,451.2420000
645,HD 1397 b,0.1 m TESS Telescope,0.109700,11.500,2.34,79.5702000
2708,Kepler-1512 b,0.95 m Kepler Telescope,0.109700,1.180,0.67,162.0000000
2087,Kepler-106 c,0.95 m Kepler Telescope,0.109803,2.500,1.04,444.3220000
304,GJ 86 b,1.2 m Leonhard Euler Telescope,0.110000,12.900,0.77,10.7836000
727,HD 159243 b,1.93 m Telescope,0.110000,13.700,1.12,73.3055000
1081,HD 45184 c,3.6 m ESO Telescope,0.110000,2.910,1.08,21.9532000
2788,Kepler-157 c,0.95 m Kepler Telescope,0.110000,2.240,1.04,773.7130000
2893,Kepler-165 c,0.95 m Kepler Telescope,0.110000,2.230,0.77,560.8850000
3169,Kepler-186 e,0.95 m Kepler Telescope,0.110000,1.270,0.47,177.5940000
3621,Kepler-290 b,0.95 m Kepler Telescope,0.110000,2.250,0.74,694.6270000
3717,Kepler-321 c,0.95 m Kepler Telescope,0.110000,2.320,1.19,384.5420000
3789,Kepler-347 b,0.95 m Kepler Telescope,0.110000,1.970,1.01,1298.8800000
3839,Kepler-366 c,0.95 m Kepler Telescope,0.110000,1.790,1.05,1856.2800000
3894,Kepler-389 c,0.95 m Kepler Telescope,0.110000,1.460,0.79,816.5590000
3905,Kepler-394 c,0.95 m Kepler Telescope,0.110000,1.660,1.13,1058.7200000
54,AU Mic c,0.1 m TESS Telescope,0.110100,3.240,0.82,9.7221000
2170,Kepler-1114 b,0.95 m Kepler Telescope,0.110200,1.350,0.83,418.4170000
1704,K2-37 d,0.95 m Kepler Telescope,0.110300,2.730,0.85,179.9430000
1527,K2-220 b,0.95 m Kepler Telescope,0.110400,2.390,1.02,233.5140000
2003,Kepler-100 c,0.95 m Kepler Telescope,0.110537,2.200,1.49,304.6450000
1477,K2-187 e,0.95 m Kepler Telescope,0.110600,1.900,0.83,330.9160000
4494,Kepler-800 b,0.95 m Kepler Telescope,0.110600,2.850,0.82,1019.2600000
2422,Kepler-1305 b,0.95 m Kepler Telescope,0.110900,1.880,0.96,1575.2300000
263,GJ 422 b,Multiple Telescopes,0.111000,3.330,0.37,12.6631000
696,HD 153557 c,Multiple Telescopes,0.111000,4.360,0.75,17.9412000
816,HD 189567 b,3.6 m ESO Telescope,0.111000,2.850,1.04,17.9055000
